Posts,Labels
"Waar wacht dit kabinet op?

Terwijl veel mensen dagelijks de betaalbaarheidscrisis voelen, wacht dit D66-kabinet nog steeds met in actie komen. Het raakt hen namelijk niet. 

Dit kabinet is welgesteld en wereldvreemd. ",0
"Met een vingerknip is er €19 miljard gevonden. Terwijl er voor het oplossen van armoede geen geld is.

Waarom zijn er wel miljarden euro’s voor meer wapens en niet om armoede op te lossen? ",0
"Het eigen risico naar €520!

Door D66 bedacht.
Door u betaald.

Veel mensen kunnen hun zorg niet betalen en krijgen daardoor niet de zorg die nodig is. 

Het eigen risico legt de rekening bij mensen die ziek zijn.
Stop de boete op ziek zijn. ",0
"Het eigen risico naar €520!

Door D66 bedacht.
Door u betaalt. 

Veel mensen kunnen hun zorg niet betalen en krijgen daardoor niet de zorg die nodig is. 

Het eigen risico legt de rekening bij mensen die ziek zijn.
Stop de boete op ziek zijn. ",0
"De verenigde oppositie moet een vuist maken tegen de afbraak van Jetten.

Vandaag lieten we zien hoe dat moet.
Samen met zorgverleners, maatschappelijke organisaties en vakbonden.

Voor menselijke zorg.
Voor sociale zekerheid.
Voor betaalbaar wonen.

Maak Nederland betaalbaar. ",1
"Wij zijn met meer!

Jetten bezuinigt onze zorg kapot.
Dat laten zorgverleners, mensen die zorg nodig hebben en vakbonden niet gebeuren.

Met deze tegenbeweging bouwen we de alternatieven voor menselijke zorg. 

Spreek je uit en steun de petitie ‘Red de Zorg ⤵️",1
"Voor kabinet nu te vroeg.
Voor mensen straks te laat.

Welgesteld en wereldvreemd.

Maak Nederland betaalbaar! ",1
"Meer Jetten = meer armoede

Hogere energierekening
Hogere huren
Hogere AOW-leeftijd
Hogere eigen bijdrage in de zorg
Lagere WIA
Kortere WW

Meer mensen naar de voedselbank
Meer onzekerheid
Meer ongelijkheid
Meer armoede

Maak Nederland betaalbaar! ",0
"Jetten ontkent betaalbaarheidscrisis die vele Nederlanders dagelijks voelen.

Verlaag nu de accijnzen en btw op brandstof en energie. 

Maak Nederland betaalbaar 👉 ",1
"Jetten bezuinigt onze zorg kapot.

Nu is het tijd om op te staan voor onze zorg. Voor onze ouderen en gehandicapten. Tegen een eigen risico van €520. 

Red de zorg en kom in actie ⤵️",0
"Maak Nederland betaalbaar.

Vandaag was ik in Breda. In honderden steden, buurten en dorpen voeren we campagne met heldere eisen. 

✅ Huren omlaag:
Meer goede, gezonde en betaalbare huurwoningen.

✅ Geen kind in armoede:
Voor hogere lonen en meer gemeentelijke hulp.

✅ Red de zorg: 
Stop de bezuinigingen en maak de zorg weer beter.

Wij kiezen voor een ander Nederland.
Stem 18 maart SP!",1
"Afbraak is niet constructief.

Jetten gaat miljarden bezuinigen op de zorg en sociale zekerheid met grote gevolgen voor mensen. Hieraan meewerken is niet 'constructief'.

De SP zal met voorstellen voor opbouw en tegen afbraak komen. 

Maak Nederland betaalbaar. ",0
"Maak Nederland betaalbaar.

Terwijl de brandstof- en energieprijzen stijgen, verhoogt het kabinet Jetten de belastingen. Dat zijn een politieke keuzes die het leven onbetaalbaar maken. Daarom moeten de belastingen op energie en brandstof nu worden verlaagd.

Vandaag in @ADnl⤵️",0
"Belofte maakt schuld.

Ouders en kinderen getroffen in het toeslagenschandaal hebben recht op hun eigen dossiers. Dit duurt al 2304 dagen te lang.

De staatssecretaris moet nu zorgen dat ouders nu hun dossiers krijgen. ",0
"Maak tanken betaalbaar.

Accijnzen en btw raken lage en middeninkomens het hardst. Een steeds groter deel van het inkomen gaat op aan energie, boodschappen, brandstof en OV. 

Verlaag de accijnzen en btw.
Maak Nederland betaalbaar. ",1
"Kraamverzorgenden als Patricia zijn onmisbaar. Ieder nieuw leven verdient een goede start.

Hoge werkdruk, collega’s die wegvallen en slechte beloning zetten de kraamzorg onder druk. Terwijl er al tekorten zijn, gaat dit kabinet nog meer bezuinigen op de zorg. Met grote gevolgen voor kraamverzorgenden en ouders.

Samen komen we in actie.
Ga naar ",0
"Politici die voor zichzelf 3 jaar en 2 maanden wachtgeld hebben geregeld, willen de WW halveren, de WIA korten en de AOW-leeftijd verder verhogen.

Hier is niets constructiefs aan. Het zorgt voor meer armoede, onzekerheid en ongelijkheid. ",0
"Politici die voor zichzelf 3 jaar en 2 maanden wachtgeld hebben geregeld, willen de WW halveren, de WIA korten en de AOW-leeftijd verder verhogen.

Deze politieke keuzes zorgen voor meer armoede, onzekerheid en ongelijkheid. ",0
"Doorwerken tot je 72ste?!

Dit kabinet is welgesteld en wereldvreemd. Heel goed dat vakbonden acties en stakingen voorbereiden.

Dit krijg je als de werkende klasse aanvalt.
Wij zijn met meer! ",0
"Kabinet Jetten moet zo snel mogelijk de belasting op energie en brandstof verlagen én een prijsplafond invoeren.

Vooral mensen met lage en middeninkomens betalen nu weer de rekening.

Maak Nederland betaalbaar. ",1
"Maak Nederland betaalbaar.

De brandstof- en energieprijzen zijn al hoog en stijgen door de oorlog in het Midden-Oosten nog harder.

De helft van een liter brandstof bestaat uit btw en accijnzen. 

Maak het leven betaalbaar. Het kabinet moet nu de belasting op energie en brandstof verlagen in op plaats van verhogen.",0
"Maak Nederland betaalbaar!

Onze campagne is van start. SP’ers gingen door het hele land de straat op. Zelf was ik in Rotterdam en in Heerlen voor de aftrap.

Wij willen een ander Nederland. 
Een land dat voor iedereen betaalbaar is. 
👷‍♂️Waar werken loont en inzet weer zekerheid geeft. 
🏡Met een thuis dat te betalen is.
👶Waar geen kind buitenspel staat door armoede. 
Waar gezorgd wordt voor elkaar in plaats van voor winsten.

Stem 18 maart SP",1
Lees hier mijn hele lezing terug⤵️,1
"“Samen kunnen we een breekijzer zijn door ons uit te spreken, te organiseren en alternatieven zichtbaar te maken.”

Wat een eer om vandaag de Hub Cobben Rede te geven in Heerlen.

Over het neoliberalisme dat terug is van nooit weggeweest en de tegenmacht die we moeten organiseren.",1
"Ze hebben wel miljarden voor oorlog, maar niet om armoede op te lossen. 

“They got money for wars, but can't feed the poor” ",0
"Shoppositie van afsplitsers van Groep Markuszower helpen kabinet Jetten met sociale afbraak. 

Terwijl de oppositie vandaag de verhoging van de AOW-leeftijd kon blokkeren.

Gelukkig buigen onze bondgenoten buiten de Tweede Kamer niet voor de macht 💪 ",0
"@baspaternotte Eerlijk gezegd had ik wat koffie over mijn overhemd gemorst 😂

Maar scherp opgemerkt 👍",1
"Jetten boekt eerst miljarden bezuinigen in op zorg en sociale zekerheid en vraagt dan anderen om hier aan mee te helpen. 

Dat is niet samenwerken maar afbreken. En afbraak is niet constructief. ",0
"€19 miljard wordt nu zo uit de mouw geschud.

Terwijl er altijd wordt gekeken naar de zorg, sociale zekerheid en AOW voor bezuinigingen. En er nooit geld is voor lagere huren en betaalbare boodschappen.

Waarom moeten gewone mensen bij iedere crisis de rekening betalen? ",0
"De VVD laat ouderen aan hun lot over.

Het is mensonwaardig dat er zo met mensen wordt omgegaan. Steeds meer ouderen vereenzamen of worden verwaarloosd, omdat ze niet de zorg meer kunnen krijgen die ze nodig hebben. Onvergeeflijk in een rijk land als Nederland. 

Deze kaalslag mogen we niet accepteren. Kom naar de Red de Zorg actie op 10 maart!",0
"Hoe betrouwbaar is D66?

Mensen moeten op tijd kunnen stoppen met werken. Niet pas na 70 jaar.

Handen af van de AOW! ",0
"Vakbonden en VNO-NCW willen niet dat de AOW-leeftijd verder wordt verhoogd.

Er is geen enkele reden voor politici om de AOW-leeftijd verhogen. Politici die dit wel doen, laten werkende Nederlanders in de steek. ",0
"Groep Markuszower buigt voor de macht. De afvallige PVV’ers werken met Jetten “constructief” mee aan sociale afbraak.

Ik zeg: Slappe hap!
",0
"“U bent de kloof van Nederland.”

D66 verhoogt de huren, bezuinigt miljarden op de zorg en sociale zekerheid én belast mensen met een lage en middeninkomens.

Zo neemt de armoede, onzekerheid en ongelijkheid toe. Ze zijn er voor welgesteld Nederland en niet voor gewone mensen. ",0
"Stop de verhoging van de AOW-leeftijd. Na de vakbonden zeggen zelfs werkgeversorganisaties dat de AOW-leeftijd niet verder moet stijgen. Afspraak is afspraak.

Hoe betrouwbaar zijn D66, CDA en VVD eigenlijk? ",0
"Ouderen die in de urine en ontlasting liggen. De zorg voor onze ouderen staat onder druk. Roy ziet hier in zijn werk iedere dag de gevolgen van.

Terwijl zorgverleners zoals Roy zich dagelijks inzetten om de beste zorg te verlenen, bezuinigen D66, CDA en VVD miljarden op de zorg voor onze ouderen. 

Samen komen we in actie.
Ga naar ",0
"Welgesteld Nederland wordt beloond.
Werkend Nederland wordt gestraft.

Het kabinet Jetten verhoogt de inkomensbelasting, halveert de WW, kort arbeidsongeschikten en laat mensen nog langer doorwerken.

De bezuinigingen op zorg en sociale zekerheid raken gewone mensen hard. De armoede, onzekerheid en ongelijkheid nemen toe.

Dat vraagt om verzet met iedereen die weet dat een beter Nederland mogelijk is.",0
"Verantwoorde oppositie die meewerkt aan afbraak is niet constructief.

Het Jetten-kabinet vraagt om een verenigde oppositie. 

Samen met vakbonden, maatschappelijke organisaties, AOW’ers, zorgverleners en jongeren moeten we bouwen aan een alternatief. Voor een beter Nederland.",0
"Belastingen op inkomen worden verhoogt en op vermogen niet. 

Mensen met allerlaagste inkomens wordt het meeste afgepakt.

Mensen met allerhoogste inkomens krijgen er het meeste bij.

Het is de wereld op z’n kop.
Precies het tegenovergestelde is nodig. ",0
"Geen doorbraak, alleen afbraak

Het Jetten-kabinet:
- Verhoogt eigen risico naar €520
- Verhoogt AOW-leeftijd
- Verhoogt belastingen voor lage en middeninkomens

Bezuinigingen op zorg en sociale zekerheid raken gewone mensen hard. De armoede, onzekerheid en ongelijkheid groeien. ",0
"Doorwerken tot je 72e?
Onnodig, oneerlijk en onacceptabel.

Veel mensen halen nu al hun AOW-leeftijd niet in goede gezondheid of zelfs helemaal niet.

De SP staat pal voor de AOW.
Samen komen we in actie tegen de plannen van D66, CDA en VVD: ",0
"Hogere inkomensbelasting, langer doorwerken en forse bezuinigingen op zorg en sociale zekerheid.

Gewone mensen betalen de rekening.

Partijen van GL/PvdA tot PVV stonden te applaudisseren voor de NAVO-top, Trump-norm en miljarden voor wapens.

Nu schrikken ze van de gevolgen… ",0
"Welgesteld en wereldvreemd 

Duizenden mensen verliezen nu hun baan. D66, CDA en VVD willen de WW-duur halveren naar 1 jaar. 

Vandaag stapte na 3 maanden een D66-kamerlid op die 2 jaar wachtgeld krijgt. Wachtgeld bouwt snel op naar 3 jaar en 2 maanden. 

Wat. Een. Ongelijkheid. ",0
"Politici moeten eerlijk zijn. Liegen over je CV is onacceptabel én onnodig.

Politiek mag nooit verworden tot iets wat exclusief voor welgestelden en universitair opgeleiden is. Juist mensen uit de werkende klasse verdienen een prominentere rol in politiek. ",0
Als dit een ouder in het toeslagenschandaal was geweest of iemand in de bijstand die een tas boodschappen van familie kreeg… ,0
"Voor veel mensen is gezond het pensioen halen onhaalbaar.

Een hogere AOW-leeftijd is onhaalbaar voor mensen met zwaar werk en het vergroot de ongelijkheid. 

Wij accepteren geen gemorrel aan de AOW-leeftijd. Kom ook in actie: ",0
"Welgesteld en wereldvreemd.

Riante salarissen.
Riante wachtgeldregelingen.
Voor politici. 

Forse bezuinigingen op de zorg.
Forse afbraak van sociale zekerheid. 
Voor mensen. ",1
"Neem de post weer in eigen handen.

Kijk eens in onze straten. Al die busjes die achter elkaar aan rijden. De markt is duur, inefficiënt en concurreert op loon en arbeidsvoorwaarden van werknemers.

En nu wil dit kabinet onze post verder uitkleden. Het is de wereld op z’n kop. ",0
"Honderdduizenden mensen met een ziekte of handicap krijgen geen passende uitkering. En ook geen begeleiding naar passend werkt, waar dit mogelijk is.

Dit kabinet gaat mensen korten en disciplineren. Pech wordt bestraft in plaats van problemen opgelost.",0
,1
"Goedenavond, aankomend premier @RobJetten,

U verhoogt wel de belasting op inkomen en bezuinigt miljarden op zorg en sociale zekerheid.

Maar u vraagt niets van welgesteld Nederland. Geen miljonairsbelasting. Helemaal niets.

Maar wij zijn met meer 👉 ",0
"Zorg die nodig is, wordt niet verleend met 10,3 miljard aan bezuinigingen. 

Stop de verdere privatisering van de zorg. Pak niet de zorg van ouderen, gehandicapten en jongeren af. Pak de verspilling door bureaucratie, winsten, fraude en de marktwerking aan. ",0
"Al jaren roepen politici moord en brand over stijgende zorgkosten. Terwijl de kosten, als percentage van BBP en Rijksuitgaven, al jaren een dalende trend tonen.

Stop met framen voor bezuinigen.
Pak winsten, bureaucratie en fraude aan.

Red de Zorg 👉 ",0
"De doorgeslagen fraudejacht bij het UWV gaat door.

Van tandenborstel tellen tot het illegaal opvragen van pasfoto’s. Het wantrouwen en disciplineren van de werkende klasse moet stoppen.

Waar is de fraudejacht op zorgcowboys, huisjesmelkers en belastingontduikers? ",0
"Trump vraagt.
Rutte volgt.
D66, CDA &amp; VVD luisteren.

Gewone mensen betalen de rekening.

€10,3 miljard bezuinigingen op zorg
€3,6 miljard bezuinigingen op sociale zekerheid
€2,8 miljard bezuinigingen op AOW
€3,4 miljard hogere inkomensbelasting ",0
"Jetten ziet het niet.

Ouderen, gehandicapten, jongeren, de kraamzorg, zij betalen de rekening. 

Zij krijgen de klappen en D66 staat erbij en wil het niet zien. 

Dit mógen we niet accepteren. ",0
"De zorg voor ouderen staat op het spel. 

Door de miljardenbezuinigingen van D66, VVD en CDA wordt thuiszorg voor ouderen afgebroken. Hun kinderen moeten ondertussen langer doorwerken. Hoe dan? 

Zorg die nodig is mag geen luxe worden die alleen nog maar betaalbaar is voor de rijken.",0
"Drie dagen geleden ging het in het debat over AOW en zwaar werk. Over mensen die elke dag dit land draaidende houden.

Gisteren zeiden Jetten, Bontebal en Yesilgöz dat mensen langer door moeten werken. Ze hebben geen enkel idee hoe het gaat met onze samenleving. 

Den Haag kijkt van bovenaf.
Gewone mensen krijgen de klap.",0
"Dit is een sociale kaalslag. 

D66 en Jetten komen op voor de happy few en laten gewone mensen de prijs betalen. Ze verhogen het eigen risico naar 460 euro, verhogen de AOW-leeftijd, halveren de WW en pakken de zorg van onze ouderen af. 

De SP gaat met alles wat we hebben oppositie voeren om de zorg te redden, de armoede op te lossen en het leven betaalbaar te maken.",0
"Dit is een aanval op onze beschaving. Gewone mensen worden door D66 kaalgeplukt, hun zorg wordt afgepakt en ze moeten langer doorwerken.

De SP gaat met alles wat we hebben oppositievoeren om de zorg te redden, om de kinderarmoede op te lossen en het leven betaalbaar te maken.",0
"450.000 mensen leven met Long Covid, waarvan 100.000 met zeer ernstige klachten.

Al jaren strijden zij voor erkenning en goede zorg. Dit mag niet genegeerd worden.

Geen pleisters, maar structurele middelen voor expertisecentra, onderzoek en zorg thuis. Vanavond zal de SP met voorstellen komen.",1
"Wel bonussen voor bankiers.
Geen brillen voor kinderen.

Minister wacht tot einde van het jaar op onderzoek naar brillen voor kinderen in basispakket.

Onacceptabel om kinderen nog langer te laten wachten. SP maakt voorstel om het komend jaar te regelen.",0
"Constructief meewerken aan afbraak van zorg en sociale zekerheid is niet constructief.

Wij staan naast zorgverleners die uitgeput raken. Naast mensen die wachten op hulp die steeds verder wordt wegbezuinigd. Niet naast partijen als D66, CDA & VVD die dit verder afbreken.

Samen met mensen in de zorg én een verenigde oppositie kunnen we dit minderheidskabinet en haar bezuinigingspolitiek stoppen.",0
"Het eerste wapenfeit van de D66-coalitie: Meer bonussen voor bankiers. 

Niet zorgverleners, leraren of politieagenten maar wel bonussen voor bankiers…

Stop de bonuscultuur en de politieke cultuur die hen beschermt. ",0
"Mensen die jarenlang het land draaiende hebben gehouden, worden nu door D66, CDA en VVD op de pijnbank gelegd.

Terwijl tienduizenden mensen in de wachtrij staan voor de WIA, breken formerende partijen de sociale zekerheid en werknemersrechten af.

De SP zal samen met alle werkers blijven opkomen voor hun rechten.",0
