Posts;Labels
Tja… zo gaat dat bij progressief en links Nederland.  De journalistieke codes en andere waarden en normen gelden alleen wanneer het ze uitkomt. 🤷🏼‍♀️ ;0
Ik begrijp dat dit weer mislukt is? 😅 ;0
“Hoe inclusief zijn we?” Vraagt de lokale CU. “Hoe losgezongen van onze geschiedenis, waarden en tradities zijn we?” Dat zou mijn vraag zijn. ;0
"Dit is toch echt ongelofelijk…. 
@ArielleScarcell ";1
Alleen aan een tekentafel met de modellenwerkelijkheid van het CPB op schoot kan je met dit soort plannen voor ouderenzorg komen. @D66 @VVD en @cdavandaag De ellende die dit gaat veroorzaken is niet te onderschatten. ;0
“Dit gaat niet over aan de slag gaan. Dit gaat over macht. Over de consolidatie van publiek en semi-publieke instituties en de systematische verschuiving van risico naar burgers.”@AmandaKluveld 👌🏼 ;1
@Coen_2018 Zeker. Al was het alleen al maar omdat de Nederlandse economie voor een groot deel afhankelijk is van het buitenland.;0
Misschien moet men zich in de zichzelf feliciterende progressieve kringen eens wat drukker maken over Nederland:  hoe men in eigen levensonderhoud kan voorzien,  boodschappen kan halen, gevolgen van achterblijvende integratie van nieuwkomers, vestigingsklimaat voor ondernemers. Je weet wel: de zaken waar Nederlanders tegen aan lopen. 🇳🇱;0
Column over pesten die je door je ziel snijdt. En vertel mij wat. Toch is de enige echte oplossing dat ouders ongeacht de positie van hun kind samen met de school de handen ineen slaan. Geen enkel kind zou zich zo alleen mogen voelen. ⬇️ ;1
“Wie vragen verdacht maakt, smoort het debat.” @lientje1967 ;0
"“Het is logisch dat een samenleving die positief over zichzelf is van nieuwkomers verwacht dat ze zich aanpassen.” Interview met @HofhuisSteije in @HPdeTijdNL 
Dan ook weten en staan voor datgene wat Nederland goed heeft gedaan en een fijn land maakt.🇳🇱 #geschiedenis #tradities #vrijheid";1
@Symphony_res Ze gaat ook praten als Halsema 😳;1
@MariskaB18 Ironie.;1
Het afdwingen van ‘de goede samenleving’ ten koste van individuele vrijheden. Lezenswaardig door David Suurland op @_NIW_  ;0
🫶🏼 ;1
"Valt 1 april zo vroeg dit jaar? 🫣
";0
In @ewmagazinenl legt @hellahueck de vinger op de zere plek: Huurders die afhankelijk zijn van middenhuur en niet kunnen kopen want geen eigen geld of rijke ouders  zijn de klos. Koop was NIET de bedoeling van de Wet betaalbare huur. ;0
In @ewmagazinenl legt @hellahueck de vinger op de zere plek. Huurders die afhankelijk zijn van middenhuur en niet kunnen kopen want geen eigen geld of rijke ouders  zijn de klos. Koop was NIET de bedoeling van de Wet betaalbare huur. ;0
@schaker77314 @Eloisenietkwaad En u mag mij uit dit gesprek verwijderen. Is geen probleem voor mij. 😊;1
@schaker77314 @Eloisenietkwaad Zoek even in haar tijdlijn dan heeft u gelijk het antwoord op uw vraag. Deze mevrouw is bevooroordeeld. Dat mag maar doe dan niet alsof je een onafhankelijke duider bent.;0
“Moeders zijn tovenaars.” 😁💪🏼 ;1
"Hoopgevend! 🙏🏼⬇️

Activisten willen cultureel erfgoed beschermen: ’Red het Nederlandse platteland!’ ";1
Zo zat ik ook altijd bij mijn vader voor op de stang van de fiets. Mooie foto. ❤️ ;1
"“Wynia stelt dat het CDA van Henri Bontenbal en zelfs de VVD van Dilan Yeşilgöz veel trekken heeft van gekregen van D66. Al voor Bontenbal partijleider werd, was het CDA gaandeweg aan het veranderen: meer stedelijk, meer hoog opgeleid, protestantser, meer progressief – zo’n beetje D66, dus.
De VVD heeft in de Ruttejaren op vele vlakken niet alleen D66-thema’s overgenomen (stikstof, klimaat, Europa, niets doen aan asiel), maar zich die thema’s ook eigen gemaakt. Samengevat kun je het nieuwe kabinet van premier Rob Jetten (D66) dus ‘drie keer D66’ noemen.” ⬇️";1
@Denkjewel Joh! 😁;1
De “joh” van de dag. 🙃 ;1
De “joh” van de dag. 🙄 ;1
Interview in @FD_Nieuws over het fundament dat ik samen met alle betrokkenen heb kunnen neerleggen in de volkshuisvesting zodat zo snel als mogelijk de 100.000 nieuwe woningen gerealiseerd gaan worden. ;1
@EdwinOosterhoff @nausicaamarbe Is het voor te stellen dat ik mij oprecht zorgen maak? Samenleven heeft o.a. gezamenlijke waarden en een gemeenschappelijk verhaal nodig. Aanpassing van iedereen aan iedereen is dat naar mijn mening niet.;0
Het doekje voor het bloeden dat superdiversiteit is, belooft innige verbroedering door aanpassing van iedereen aan iedereen, waardoor problemen opgelost worden en er een puike verbinding ontstaat. Wie naar de praktijk kijkt, ziet dat dit niet werkt. Aldus @nausicaamarbe in dé ‘moet-lezen’ zaterdagcolumn.;0
Hulde. ;1
😳 ;1
@wierdduk Hoe krijg je het uit je toetsenbord. 😳;0
@mariekehoogwout Afgrijselijk. Wat een ellendige eenzaamheid. Arm kind.;0
Over het idee van een gezamenlijke geschiedenis. Terwijl het naar mijn mening belangrijk is om gezamenlijke geschiedenis te hebben, te herdenken en zeker ook te vieren. ;1
Echt, @Medialogica dit is de rectificatie? Beschamend dit. ;0
We gaan er samen wat moois van maken! ;1
Zeker de diplomakloof. Maar is het niet veel verstandiger om het allemaal minder ingewikkeld te maken, te dereguleren en zo ruimte te geven aan burgers om zelf hun problemen op te lossen? ;0
Eet smakelijk! Lang leve de boeren! En de vissers. Zonder hen geen kerstdiner. 💚🧑‍🌾⚓️ ;1
Zalig Kerstfeest! 🙏🏻🎄🥂 ;1
"@friesianmanes @SanderSassen @ChrisFloks Precies. De overweging daarboven staat zelfs dat de context waarbinnen het gezegd is het beledigende karakter wegneemt. In combi met niet grievend -&gt; niet strafbaar. Het is msschn niet fijn om te horen maar daarom mag het nog wel gezegd worden. ";1
@MiesBee Volendamse klederdracht heeft geen spiegeltjes op de muts. Ook niet op de hul. 😒;0
In de uitzending van @Medialogica van 21/12 werd verzuimd te vermelden dat het Gerechtshof vastgesteld heeft dat mijn uitspraak over veel voorkomend antisemitisme in Islamitische landen waar veel nieuwkomers/vluchtelingen vandaan kwamen en komen -> niet strafbaar was. Los nog van de chronologie die niet klopte: Achahbar werd beëdigd ná die talkshowuitzending.;0
De 8 lampjes branden. Licht in de duisternis. #chanoekasameach ;1
Belangrijke erkenning van Nederlandse pleidooi om te dereguleren en regelgeving te versimpelen zodat woningbouw makkelijker wordt gemaakt. ;1
Geschokt kijk ik naar de beelden. De beelden doen denken aan 7 oktober. Wat een ellende. 😞 ;0
De boodschap verschoof ongemerkt van: je mag zijn wie je bent naar: misschien bén je niet wie je denkt dat je bent. Zo plant je twijfel aan het eigen lichaam — een onnodig zware en potentieel schadelijke gedachte. Schrijft @EdelGeertje👌🏼 #PaarseVrijdag ;0
😁⬇️ ;1
@wierdduk Is gewoon beleid. 🙄;0
Column van Femmetje de Wind over het gelukzalige gevoel aan de goede kant te staan. Jolande Withuis komt ook voorbij. 👌🏼 ;1
Inspirerende dag waar meer dan 2000 mensen bij elkaar kwamen onder het motto “hoe kan het wel”. Op het netvlies al die mensen die op zoek zijn naar een huis. #DagvandeVolkshuisvesting 🏠🏗️ ;1
@Raoulhartog @GemeenteUtrecht Rustig aan….. alleen als mensen dat zelf willen natuurlijk. ;1
Vandaag staat de Staat van de Volkshuisvesting op de agenda. Beter benutten van de bestaande huizenvoorraad heeft #deregulering hard nodig. Er zijn vele goede voorbeelden zoals deze in @GemeenteUtrecht 👌🏼 ;1
@henkvermeer Afgelopen zaterdag een artikel over  ‘modest’ mode. Foei tegen heupen en billen. Benieuwd naar morgen.;1
Thuis. Weekend. Groetjes van #Volendam Zeker aan alle beschaafde mensen op @bluesky 🫶😊 ;1
Nou dat kan. Er liggen twee asielwetten in de Eerste Kamer die dit dan met ingang van 1 januari aanstaande regelen. 🙏🏼 ;1
Go, @JesseBaak ! 👏🏼 ;1
Nou al trek. #vrijdagvisdag ;0
@Ruud_Koop_mans Om maar eens paar argumenten te noemen. 👌;1
@Denkjewel Dat blijven ze doen. Ze krijgen hier alleen geen weerwoord meer. Lekker rustig. 😏;1
De dag die je wist dat zou komen.🤗 De vraag is niet of maar wanneer ⁦@AVROTROS⁩ zich realiseert dat dit besluit niet alleen een beetje dom was maar ook moet worden ingetrokken. 😏 ;0
@Smitje_ Precies. Deze vrouwen bestaan binnen een totalitair, islamistisch regime dat alles bepalend is. Ik gun ze leven. Dat @UN_Women geen stelling neemt cq meebeweegt, zou elk vrijheidlievend mens die anderen ook autonomie toewenst wat van moeten vinden.;1
@JanLatten Alles wordt geofferd op het klimaataltaar. 😞;0
@HuubBellemakers Bescheiden mensen. 😏;1
"Dit is @veen_sil de voorzitter van @bbb_jong 🍀

Ben jij ook jong en wil je wat? Sluit je dan aan! De (net zelfstandige) jongerenvereniging van BBB, die politieke gesprekken, borrels en ontmoetingen organiseert. Een groep met een behoorlijke motivatie om te bouwen aan Nederland. Aanmelden via ➡️ ";1
Je blijft maar hopen dat dit een nepaccount blijkt te zijn. Uplifting women door ze te verstoppen. ;0
Hij is weer raak: de zaterdagcolumn van @nausicaamarbe 👌🏼 ;1
Mooie uitdaging voor de @volkskrant namelijk hoe breng je deze werelden weer samen. Want op alles en iedereen is wel iets aan te merken. De vraag is hoe we samen verder gaan. 🙏🏻 ;1
Echt een prachtige lezing door @DouglasKMurray over de aspiratie die in elk mens is ingebakken, dankbaarheid voor de vrijheden in onze vrije, Westerse samenleving en de kracht van individuele verantwoordelijkheid. ;1
“De positie van linkse media: stellingname tegen rechts staat kennelijk gelijk aan objectieve journalistiek.” En andere zaken die kort en krachtig dmv lichtkogels uitgelicht worden door @BartNijman 👌🏻 ;1
"Een ‘moet-lezen’ van ⁦@Repelsteeltje21⁩ -&gt;“Het schandaal van de BBC is een gevaar voor de NOS, want hoe vaak heeft de NOS zonder checken content overgenomen? De BBC is tenslotte een betrouwbare bron. Net als de VN en de NGO’s.” #storyteams als reden
 ";1
Tja…. hoe zullen we de start van deze formatie noemen? Wie met de beste #metafoor komt, is door naar de volgende ronde. 🙃 ;1
Een goed begin is het halve werk. 😏 ;1
Vanavond bij @Nieuwsvandedag_ heb ik verteld over de miljarden die kabinet besteedt aan de realisatie van heel veel woningen die hard nodig zijn. Kabinet levert gewoon door. 😉 ;1
Vanavond bij @Nieuwsvandedag_ heb ik verteld over de miljarden die kabinet besteed aan de realisatie van heel veel woningen die hard nodig zijn. Kabinet levert gewoon door. 😉 ;1
Miljarden voor huizen, wegen en spoor. 💪🏼 ;1
“In augustus van dit jaar werd de stenen gedenkzuil voor Kristallnacht in Baden Baden opzettelijk met sokkel en al uit de bodem geramd.” #JessicaDurlacher tijdens herdenking Kirstallnacht  ;0
Echt naar luisteren. Waarom de hedendaagse interpretatie van solidariteit een doodlopende weg is. En nog meer interessante onderwerpen. @michiellieuwma @TimonDias @ALSpeyerbach ➡️ ;1
"Echt naar luisteren. Waarom de hedendaagse interpretatie van solidariteit een doodlopende weg is. En nog meer interessante onderwerpen. @michiellieuwma @TimonDias @ALSpeyerbach -&gt; ";1
Echt naar luisteren. Waarom de hedendaagse interpretatie van solidariteit een doodlopende weg is. En nog meer interessante onderwerpen. @michiellieuwma @TimonDias @ALSpeyerbach ;1
“Verborgen aannames, zichtbare risico’s van verschuiving” - ⁦@BoerBurgerB⁩ reageert op op rapport Deloitte.  ;0
Er zit niks anders op om kampioenschapswedstrijden af te schaffen. Te veel ongelijkheid. ;0
“Sluiting kerstmarkten is capitulatie voor terreur.” @nausicaamarbe  ;0
Lijst vol schande. ⬇️ ;0
"Maar liefst 1️⃣1️⃣1️⃣.8️⃣3️⃣9️⃣ Nederlanders maakt het rondje voor mijn naam rood. 

Dank aan alle stemmers! Ik ga mijn uiterste best voor u en voor Nederland doen. 🇳🇱💪🏼 ";0
@GerBaron @RutgervdNoort @lientje1967 Kijk nou. Doet u een ‘JesseKlavertje’? 😏;1
"Dit soort organisaties zijn een grote bedreiging van onze vrije, Westerse samenleving. Zie dit visiestuk van ⁦@BoerBurgerB⁩ -&gt; ";0
#ALLERZIELEN ;1
Kan je in een metafoor wonen dan? 🤗🏠 ;1
Dank aan iedereen die @BoerBurgerB gestemd heeft. BBB is een blijver. Nederland heeft ons gezonde verstand nodig. Een partij die staat voor boeren, vissers, ondernemers, regio en platteland. Die onze Nederlandse waarden koestert. 💚🍀 ;1
Bij linkse, progressieve beeld- cq beleidsbepalende luitjes is dat uiteraard geen enkel probleem. 🙃 ;1
Burgerplicht weer gedaan. Mag ik op uw stem rekenen? #stemBBB ;0
@LavieJanRoos Ga ik nu doen. 😎;1
"""Alles wat hier wordt bepleit dat is woonbaas @monakeijzer al aan het doen."", aldus Caroline van der Plas tijdens het slotdebat. 
En als uw #woonbaas werk ik graag verder aan het oplossen van de woningnood. Daarom #stemBBB morgen, 29 oktober. 🍀 ";1
"""Alles wat hier wordt bepleit  is @monakeijzer als #woonbaas al aan het doen"", aldus Caroline van der Plas tijdens het slotdebat. 
En als uw woonbaas werk ik graag verder aan het oplossen van de woningnood. Daarom #stemBBB morgen, 29 oktober. 🍀 ";1
Hulde, @claudiavz om op te staan en je duidelijk uit te spreken tegen discriminatie en antisemitisme. 👌🏻 ;1
"Mooi gesprek over wat mij beweegt in de politiek, waarom ik volhou en hoe ik probeer trouw te blijven aan mijn principes. 
";1
🍀💚 Dit ⬇️ ;1
Nieuw podcasttalent: Iris en Simone over van alles. Wonen, palingpopulisme, discriminatie, kermis, het leven. Bezien vanuit  Generatie Z.  ;1
"Zou iemand op dit soort 
 universiteiten zich nog wel eens afvragen hoe onderstaand cancelgedrag zich verhoudt tot de missie en academische waarden? Voor de @erasmusuni zou dit moeten gelden -&gt; ";0
@fampoes @EdKirry @BoerBurgerB Dat Hille Kiene hier gewoon genoemd wordt. Het is een pracht!;1
Wie luistert er nu naar #debatZuiden over wonen? Bijna alle voorstellen die door de aanwezige partijen worden genoemd, ben ik al samen met vele partijen aan het uitvoeren. En dit jaar al richting de 80.000 nieuwe woningen. #bouwbaas 💪🏻;1
"Over modellenwerkelijkheid en grondrechten en wat we er van kunnen leren. Want waar heb je grondrechten voor? Om in tijden van crisis burgers te beschermen tegen de overheid.
Interview door @EvaReports ";1
@JournalistCisca @De_NieuweWereld @marliesdekkers Die neem ik van je over. 😁 Akkoord?;1
Rake analyse van Maaike van Charante @Repelsteeltje21 De vervolgvraag: wanneer gaat de zichzelf feliciterende bovenlaag zich realiseren dat democratie en rechtsstaat ook gelden voor andere visies en oplossingen voor problemen dan die van henzelf? ;1
“We doen dit voor onze kinderen.” – gesprek met Marlies Dekkers bij @De_NieuweWereld over vrijheid, cultuur, instituties en toekomst ... ;1
Eindelijk spreken de redelijke, beschaafde mensen zich uit. Hulde.  ;1
Doorbraak voor woningbouw in Cortelande, Zuidplas. ;0
“Een verzorgingsstaat zonder zorg is als een huis zonder fundament.” Opinie van ⁦@lientje1967⁩ en ⁦@JochemVrugt⁩ #stemBBB  ;0
Heerlijk liedje! #palingpopulist ⬇️ ;1
Stem BBB op 29 oktober. 🍀#stemBBB ;1
Kabinet zette afgelopen vrijdag weer stappen om twee van de juridische aangrijppunten van Vollenbroek en zijn MOB die Nederland op slot houden te veranderen. We halen de KDW’s uit de wet en verhogen de rekenkundige ondergrens. Uit de #stikstoffuik 👌🏻 ;1
The closing of the Dutch mind’. Als mij iets is opgevallen, is het het onwankelbare zelfvertrouwen van een groot deel van de Nederlandse bovenlaag. Echte discussie wordt er op het hoogste niveau maar weinig gevoerd. Lezing: ;1
"“De BBB durft dat wel en dat is prijzenswaardig.” @nausicaamarbe 
Wij zien een brede maatschappelijke plicht om dit op de agenda te zetten. Onze vrijheid dient beschermd en bewaakt te worden. ";1
Het fineerlaagje fatsoen blijkt flinterdun te zijn. ;0
Zo is dat! ⬇️ Uit de stikstoffuik.💪🏻 ;1
"'Radicale islam kun je niet wegpolderen' -&gt; goed gesprek met @bartnijman en @theodorholman over het visiestuk met daarin een BBB-antwoord op islamitisch extremisme. ";1
